Date,Close,Combi 1: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 2: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 3: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 4: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 5: Crossover (Price & EMA 20) + SMA Crossover (8 & 12),Combi 6: Crossover (Price & EMA 12) + Crossover (Price & EMA 20),Combi 7: Crossover (Price & EMA 12) + MACD Crossover,Combi 8: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 9: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 10: Crossover (Price & EMA 20) + MACD Crossover,News Sentiment Score,Social Sentiment Score
15/7/2021,145.1406403,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2636792789735658,0.7068618498438255
16/7/2021,143.0976563,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6467697580291839,0.7179498048018964
19/7/2021,139.2462463,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.00663097,0.6934329004030496
20/7/2021,142.8630066,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,0.5181302445950549,0.7047990743443581
21/7/2021,142.1299133,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.7408555093219115,0.7023025575896257
22/7/2021,143.4984283,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2989862858516429,0.6919432251330556
23/7/2021,145.2187958,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5362470245000001,0.7296376083784099
26/7/2021,145.6391907,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.667038990865395,0.6971337621813742
27/7/2021,143.4691162,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2222058492331059,0.6456981899926644
28/7/2021,141.7193451,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.2178858493521422,0.6603702072366568
29/7/2021,142.364502,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.7354395116045875,0.6993829978374377
30/7/2021,142.5795593,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.7264546929296217,0.7099978985517719
2/8/2021,142.2472076,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1148021433333333,0.6912790899696848
3/8/2021,144.0458221,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.4242263041879187,0.7006770720432121
4/8/2021,143.6450195,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.600055621726792,0.7119494166327537
5/8/2021,143.7525177,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.5231951381049058,0.7776393968363923
6/8/2021,143.0672913,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4831482293551667,0.7047547796414756
9/8/2021,143.0183563,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7787559969857144,0.7335885060979862
10/8/2021,142.5386505,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3972370128138235,0.738773035660591
11/8/2021,142.7931976,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Hold,0.2761666744043372,0.7069204230771434
12/8/2021,145.7594604,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,-0.0974422012582723,0.7239301105249767
13/8/2021,145.9650574,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Buy,Hold,0.7395271026,0.7638393723462811
16/8/2021,147.9425812,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.5995072791762642,0.7145845830822222
17/8/2021,147.0321198,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,0.6733853867818183,0.6776575813999502
18/8/2021,143.2826691,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,0.1978498710685889,0.7075107601897135
19/8/2021,143.6154938,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Hold,Hold,0.4061377724188537,0.6884720108692997
20/8/2021,145.0741882,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,0.3737493320775592,0.7540929501758898
23/8/2021,146.5622253,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,0.7005362859629624,0.7386503690897679
24/8/2021,146.4741211,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.555494494917626,0.7214014027429118
25/8/2021,145.2406006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3485085506377964,0.7001250288514502
26/8/2021,144.4378204,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.80877683198,0.7615116999863734
27/8/2021,145.4755707,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.6751891307179524,0.7590359232465221
30/8/2021,149.9005127,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,0.808199760788375,0.7491299786011894
31/8/2021,148.6376801,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3217337319572714,0.7113573740727536
1/9/2021,149.3033142,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2460248748260078,0.7507515246521652
2/9/2021,150.4193573,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4629035170204698,0.757766168047477
3/9/2021,151.0556946,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0491289777920531,0.7345245477615924
7/9/2021,153.395462,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5257169758794463,0.7485396677126634
8/9/2021,151.8486786,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2436327928749916,0.7557032572589066
9/9/2021,150.8305511,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7964016443136114,0.7218681983750819
10/9/2021,145.8377686,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,0.2467602383489511,0.6757217188418791
13/9/2021,146.4055786,Hold,Sell,Sell,Sell,Sell,Sell,Hold,Sell,Sell,Hold,0.3582473844386076,0.697920583857378
14/9/2021,145.005661,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5457324641986199,0.7363150560505917
15/9/2021,145.8964996,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5541466381851852,0.6977169586844638
16/9/2021,145.6615601,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6395721719187816,0.6977464149256613
17/9/2021,142.9889526,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.306349175105,0.7260893004407772
20/9/2021,139.9345856,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1109141852473463,0.6329005314731158
21/9/2021,140.4142609,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6289072935475439,0.7198288256171618
22/9/2021,142.7833557,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.309234676121855,0.7273642733043124
23/9/2021,143.7427826,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5181940956310936,0.7407492870482181
24/9/2021,143.8308868,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7429320251234975,0.6979786739860152
27/9/2021,142.3134613,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3507172316666667,0.7058808448183329
28/9/2021,138.9261932,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5840666150157087,0.6945854925320392
29/9/2021,139.826889,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.607293582419177,0.7296279872867792
30/9/2021,138.5248413,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.49989764213405,0.7052230188456899
1/10/2021,139.6506348,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7390478554108334,0.6691105252045358
4/10/2021,136.2144928,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1801427377777777,0.6711972032187375
5/10/2021,138.1430511,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5682504750719058,0.691887508345505
6/10/2021,139.0143433,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.64442764461365,0.6855708624879172
7/10/2021,140.2772217,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6167409463636364,0.7478732553617238
8/10/2021,139.895401,Hold,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Hold,Hold,0.4696409159019791,0.7459864230510515
11/10/2021,139.807312,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8713907661636362,0.7103590814054723
12/10/2021,138.5346375,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1387828598460869,0.6489405076411392
13/10/2021,137.9472351,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2607538508224635,0.5997405357498069
14/10/2021,140.7373047,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,0.28994461284353,0.7021258607427695
15/10/2021,141.7946167,Hold,Buy,Buy,Buy,Buy,Buy,Hold,Buy,Buy,Hold,0.5729946407981836,0.7123285650635761
18/10/2021,143.4686737,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5623051799237403,0.7311795507093333
19/10/2021,145.6321564,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5726098112424762,0.7173914301981669
20/10/2021,146.1216583,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5694512078725719,0.7098678339662371
21/10/2021,146.3370514,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2012040244914814,0.6975540099223199
22/10/2021,145.5636597,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1726290313786666,0.6872098856074781
25/10/2021,145.5146942,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1115535627765318,0.6524570918562962
26/10/2021,146.1804352,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.156552424375,0.678495762068129
27/10/2021,145.7203522,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2977610796184389,0.7163395123166174
28/10/2021,149.3620911,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1254720451396896,0.5886790610664552
29/10/2021,146.6503448,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1880845076596444,0.6140444066358407
1/11/2021,145.8280029,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5745669149538429,0.6691970367533298
2/11/2021,146.8657379,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2547709090277151,0.6642250760371915
3/11/2021,148.3047638,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6368705897517912,0.7328695523103138
4/11/2021,147.785965,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.614649814265181,0.7251804621325131
5/11/2021,148.3153229,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9889273166666668,0.710447689499099
8/11/2021,147.4918213,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5978129977977777,0.7055109372429014
9/11/2021,147.8545837,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9315999942698712,0.763476265398154
10/11/2021,145.0212097,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,0.1697390810372222,0.7201880938525521
11/11/2021,144.9721832,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Hold,Hold,0.8541652578697173,0.7326980870306801
12/11/2021,147.0506439,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0377391869737097,0.7341914941030854
15/11/2021,147.0604401,Sell,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Buy,0.66825532313625,0.7390670825600318
16/11/2021,148.0408173,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5338174684976823,0.7247281188449045
17/11/2021,150.4820557,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5504296201760878,0.7578125700649327
18/11/2021,154.7761841,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5778067045955545,0.7492481584891952
19/11/2021,157.4036713,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4719674212983062,0.7587239788097347
22/11/2021,157.864502,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6372939366925604,0.721876650051153
23/11/2021,158.2468262,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6137311394201647,0.7069696284774668
24/11/2021,158.7664185,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1168526934573285,0.719357694908195
26/11/2021,153.7369843,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6242318488235294,0.6522948554867958
29/11/2021,157.099762,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6100774095826,0.751976308599952
30/11/2021,162.0606079,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1321981707843,0.7058476968572205
1/12/2021,161.5409851,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1408857974430456,0.7251365260297583
2/12/2021,160.550766,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2347771108653761,0.626637955186984
3/12/2021,158.6684113,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3654429476923077,0.6928185874401488
6/12/2021,162.0802307,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6945616028630607,0.7043872067366325
7/12/2021,167.8253632,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2495474697630201,0.7338578492670502
8/12/2021,171.6489258,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2961097669052462,0.6913953761037849
9/12/2021,171.1390991,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0690836141656933,0.7095095425406555
10/12/2021,175.9333191,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4549465746133333,0.733421785831746
13/12/2021,172.2960205,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5538623303451521,0.7048964019302161
14/12/2021,170.9136353,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4521559675664264,0.6640888220558221
15/12/2021,175.7862396,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5072850345579415,0.7346098847227114
16/12/2021,168.884201,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1781570653192389,0.7246757130776912
17/12/2021,167.7861481,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,-0.1233953290833333,0.7175847689455535
20/12/2021,166.4234161,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.8142057715799771,0.6528194108435308
21/12/2021,169.5999146,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4049080872373954,0.6896268416908973
22/12/2021,172.197998,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.2449472543674994,0.7109482957102846
23/12/2021,172.8254242,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5168517177777778,0.7372990031564103
27/12/2021,176.796051,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6748306204238461,0.7539627183530848
28/12/2021,175.7764282,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5759886522275096,0.742469068024366
29/12/2021,175.8646545,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.442197947,0.72530271488382
30/12/2021,174.7077942,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5875285083383625,0.7433282265150303
31/12/2021,174.0901642,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4971652865303685,0.7254579595458335
3/1/2022,178.4431458,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6756924348862178,0.7349247593117472
4/1/2022,176.178421,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3929407773126744,0.7046706195997786
5/1/2022,171.4920654,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6455065016363636,0.7214811327605345
6/1/2022,168.6293182,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Hold,0.6696586314436429,0.7017579046606665
7/1/2022,168.7959595,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Hold,0.6623499375113941,0.6950262555464956
10/1/2022,168.815567,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,0.682640297981875,0.6942987830290391
11/1/2022,171.6489258,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5514750397333333,0.7266778531677608
12/1/2022,172.0901184,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.6609742590342778,0.7298610207731366
13/1/2022,168.815567,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3508064328181818,0.6932076579906505
14/1/2022,169.6783142,Hold,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Sell,Hold,0.4263207109890539,0.6665506360752584
18/1/2022,166.4724274,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5068842066058168,0.6591943482973618
19/1/2022,162.9723511,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7245838788888889,0.6371074440801997
20/1/2022,161.2861176,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5911151176141589,0.6728048411537331
21/1/2022,159.2272034,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5442214447386264,0.6427651071901713
24/1/2022,158.452713,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3679380764285714,0.6569512647467631
25/1/2022,156.6487732,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2536311670056823,0.6693987501120926
26/1/2022,156.5605316,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3096859118730554,0.6985099972460057
27/1/2022,156.0997314,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3035260785006568,0.633967321960405
28/1/2022,166.9920349,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0019378991093839,0.6541026648029314
31/1/2022,171.3547974,Hold,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Hold,Buy,0.6026292021569933,0.6653550289184222
1/2/2022,171.1881561,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7690551201194513,0.7101912730906921
2/2/2022,172.3940277,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4732122506599166,0.6302799176952966
3/2/2022,169.5116425,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2868647759051859,0.6386463363142542
4/2/2022,169.227005,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2024918380866654,0.713603899174492
7/2/2022,168.5103912,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8344465340150307,0.6867427592210242
8/2/2022,171.6222076,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7574593872400017,0.7494486419307986
9/2/2022,173.0456085,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4605850858139166,0.6960572211852285
10/2/2022,168.9619598,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.41133582553312,0.7030120452580203
11/2/2022,165.5457916,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1830913483971167,0.6684578273391787
14/2/2022,165.7814026,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Sell,0.5473453903333333,0.679726872783177
15/2/2022,169.6196594,Hold,Hold,Hold,Buy,Sell,Hold,Hold,Sell,Hold,Hold,0.3278557156036666,0.6917833067508452
16/2/2022,169.3840485,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.6359300237963909,0.7083573809066097
17/2/2022,165.7814026,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,0.5360063216776246,0.6732818365351403
18/2/2022,164.2303772,Hold,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Sell,Hold,0.4923554598383589,0.7136152650959124
22/2/2022,161.305069,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6808246889602838,0.6867282994837403
23/2/2022,157.1330414,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5788962520000001,0.6912580310081733
24/2/2022,159.7540436,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5606213164285714,0.653486491525149
25/2/2022,161.8253479,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2293979789555555,0.7023309216899318
28/2/2022,162.0903625,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6458317192222222,0.8705791344212153
1/3/2022,160.2055817,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2391362563250474,0.7323345127116293
2/3/2022,163.5039673,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8342045378557154,0.9073583041666669
3/3/2022,163.1800232,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.6717992222897962,0.9389754673299124
4/3/2022,160.1761627,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7447713688050001,0.6589579101970834
7/3/2022,156.3771515,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.3180053638418685,0.959900983818892
8/3/2022,154.5512848,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.518886562814595,0.8416884351555556
9/3/2022,159.9602051,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6187992778471428,0.852694373004878
10/3/2022,155.6114807,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,0.3239913335024719,0.9669012343333332
11/3/2022,151.8910217,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5509487598,0.8310155004347826
14/3/2022,147.8563995,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1704025666293182,0.563926506532013
15/3/2022,152.2444,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5839069800639477,0.8025864552456522
16/3/2022,156.6618195,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0293727747598524,0.8813533478216667
17/3/2022,157.6729126,Hold,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Hold,0.71418664705729,0.8566337237667647
18/3/2022,160.9712982,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,0.442016385672232,0.9195918953
21/3/2022,162.3455963,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.5691211260073333,0.8525493655384615
22/3/2022,165.7224884,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4765391237813,0.8303740454061501
23/3/2022,167.0870056,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5632382515319665,0.8866955007657986
24/3/2022,170.8761597,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7190734225833739,0.7736168351616889
25/3/2022,171.5142517,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.481000183571198,0.9071499483266666
28/3/2022,172.3780823,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2006366509179421,0.7015579581534843
29/3/2022,175.6764526,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4546251240697101,0.6954165866035825
30/3/2022,174.5082703,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4367777949143339,0.8854901223893424
31/3/2022,171.4062805,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7951562886852941,0.7000033177420959
1/4/2022,171.1117554,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3665475267908663,0.7696099287373334
4/4/2022,175.1659851,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1900045688933676,0.8580569474151071
5/4/2022,171.8479614,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5951319399268051,0.8909115877711896
6/4/2022,168.6772766,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4194973159965714,0.9123367637048388
7/4/2022,168.9815674,Hold,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Hold,0.746126817859752,0.8297548269918928
8/4/2022,166.9691772,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,0.194910537337125,0.8794007263090909
11/4/2022,162.7088165,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.35588023557,0.816646762474359
12/4/2022,164.5837708,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1100287148802663,0.8631576275265097
13/4/2022,167.2734833,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4259507366872259,0.8124658174705882
14/4/2022,162.2572632,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0011318817416009,0.8629298155152173
18/4/2022,162.041275,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.83351211375,0.965456817751342
19/4/2022,164.3285217,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.784000283,0.9645738451162792
