Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 3: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 4: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),Combi 5: Crossover (Price & EMA 12) + Crossover (Price & EMA 20),Combi 6: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 7: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 8: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 9: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 10: Crossover (Price & EMA 50) + SMA Crossover (8 & 12),News Sentiment Score,Social Sentiment Score
8/10/2021,20.79,Buy,Buy,Hold,Hold,Buy,Buy,Hold,Hold,Buy,Buy,0.9993665233333332,0.6524495786228607
11/10/2021,20.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.7454011560711153
12/10/2021,20.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.975192325,0.6246891846843757
13/10/2021,20.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999894965,0.7103708055414093
14/10/2021,21.7,Buy,Buy,Hold,Hold,Buy,Buy,Buy,Hold,Buy,Buy,0.7316816164,0.7004991343943593
15/10/2021,21.82,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,Hold,0.9711192875,0.714727028850744
18/10/2021,22.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-1.247120665e-05,0.7266436939696237
19/10/2021,22.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99999434,0.7083601110368842
20/10/2021,22.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999328,0.6421726626685668
21/10/2021,22.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7960355525,0.6351505059760928
22/10/2021,22.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6597560849172708
25/10/2021,23.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9896235,0.6760343015009197
26/10/2021,24.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8632348775,0.7064514738868718
27/10/2021,24.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3014185396538399,0.724018470750734
28/10/2021,24.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9983849,0.6359993817084011
29/10/2021,25.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499635690054837,0.6702287937247672
1/11/2021,25.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99999017,0.6858789669620072
2/11/2021,26.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.373322649908095,0.7393222388805981
3/11/2021,26.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6954601056195923
4/11/2021,29.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1832723666245,0.7460177357492133
5/11/2021,29.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5727953976213334,0.7137439915963962
8/11/2021,30.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6142733250000001,0.7192020947297706
9/11/2021,30.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5206578671883333,0.7405738451200722
10/11/2021,29.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3726425626127625,0.6505648845520574
11/11/2021,30.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.75391895,0.6676514743775815
12/11/2021,30.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0070863536209999,0.6404551175658374
15/11/2021,29.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4735458642355,0.6769937152077369
16/11/2021,30.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4330805497800252,0.6683891613220024
17/11/2021,29.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0119009321145362,0.6456545033315547
18/11/2021,31.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4744706744701752,0.6799484406361895
19/11/2021,32.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3992384270498333,0.7561864771966038
22/11/2021,31.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2540527288197786,0.687741369191591
23/11/2021,31.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.4839804595874999,0.6957975927844191
24/11/2021,32.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2652410268942199,0.6823707430970158
26/11/2021,31.44,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.498025480175377,0.6009231826650583
29/11/2021,33.31,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.58530815,0.7477858986202799
30/11/2021,32.61,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.42192963741,0.6759043110058236
1/12/2021,31.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5862724183333333,0.6739046112308844
2/12/2021,32.07,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Hold,0.0070636266561428,0.6528362632852724
3/12/2021,30.64,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.1144255422805294,0.6243320044695002
6/12/2021,29.98,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Hold,Hold,0.1569780949999999,0.6480086388506436
7/12/2021,32.37,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Hold,Hold,Hold,0.196518956,0.7141669459195328
8/12/2021,31.77,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,-0.0068773130013374,0.7030311213525536
9/12/2021,30.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3376835166666667,0.6640413783268255
10/12/2021,30.14,Hold,Sell,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Hold,0.337735169405,0.6877432572296719
13/12/2021,28.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.592132954411056
14/12/2021,28.29,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,0.9830920725,0.6135080241153469
15/12/2021,30.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5330294300353834,0.7337851195168859
16/12/2021,28.34,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.8759247699999999,0.6782272332282739
17/12/2021,27.75,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Hold,0.35403253184548,0.6794414605996155
20/12/2021,27.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0003656868517601,0.6204683830780646
21/12/2021,29.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6377050533333334,0.7168254964442243
22/12/2021,29.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,0.9991154666666668,0.7069152495278784
23/12/2021,29.59,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.5739607250000001,0.7453660297544735
27/12/2021,30.89,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.00022227551,0.7241815343713989
28/12/2021,30.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2003602304011904,0.644889705491143
29/12/2021,29.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.00121535,0.7226018318986369
30/12/2021,29.53,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.5044721756931225,0.7206259665391057
31/12/2021,29.36,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Sell,Hold,0.9999153,0.7556173963617043
3/1/2022,30.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.4961263217040444,0.7411931100034557
4/1/2022,29.24,Hold,Hold,Hold,Buy,Buy,Hold,Buy,Hold,Hold,Hold,0.595685074449923,0.6876861928804306
5/1/2022,27.55,Hold,Hold,Hold,Sell,Sell,Sell,Sell,Hold,Sell,Hold,0.2208209939999999,0.6596187391918071
6/1/2022,28.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,0.435842745,0.6890032969415731
7/1/2022,27.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.48626201,0.6525339054634706
10/1/2022,27.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6071773518120778,0.6829787780632937
11/1/2022,27.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3924495245108011,0.6707824403622747
12/1/2022,27.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.59477908225,0.6720252787340825
13/1/2022,26.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2551469418026746,0.6356538126239615
14/1/2022,26.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3057903151186714,0.6708080530800383
18/1/2022,25.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3487733661936457,0.6625010756075571
19/1/2022,25.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5950030871537499,0.6291520622884446
20/1/2022,24.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5476223220715917,0.5730236483727105
21/1/2022,23.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1030718685714285,0.6588608750455496
24/1/2022,23.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.114425063385,0.6467912279011714
25/1/2022,22.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.864380880625,0.6897190068535107
26/1/2022,22.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4514229743071938,0.6841463160645511
