Date,Close,"Combi1:
Crossover (Price & EMA 20) + SMA Crossover (12 & 20)","Combi2:
Crossover (Price & EMA 12) + SMA Crossover (12 & 20)","Combi3:
Crossover (Price & EMA 20) + EMA Crossover (12 &20)","Combi4:
Overbought/ Overbought + SMA Crossover (8 & 12)","Combi5:
Crossover (Price & EMA 20) + Crossover (Price & EMA 50)","Combi6: 
Crossover (Price & EMA 12) + EMA Crossover (12 &20)","Combi7:
Crossover (Price & EMA 12) + Crossover (Price & EMA 20)","Combi8:
Crossover (Price & EMA 12) + SMA Crossover (8 & 12)","Combi9:
Crossover (Price & EMA 20) + SMA Crossover (8 & 12)","Combi10:
Crossover (Price & EMA 12) +Crossover (Price & EMA 50)",News Sentiment Score,Social Sentiment Score
29/3/2023,193.8800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5595332326591166,-0.9934748
30/3/2023,195.2799988,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4581856545454545,0.9989628
31/3/2023,207.4600067,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1138076543491737,0.7085736
3/4/2023,194.7700043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1670425455165761,0.6496947376470589
4/4/2023,192.5800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5325799203556769,0.993051125
5/4/2023,185.5200043,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Sell,0.4657181781,0.53874517
6/4/2023,185.0599976,Sell,Hold,Sell,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.8337611601892309,0.9998616
10/4/2023,184.5099945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5757782527226667,0.7984551400000001
11/4/2023,186.7899933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5359232954968397,0.8159896050000001
12/4/2023,180.5399933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.57407986820387,0.5038144005666666
13/4/2023,185.8999939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6630829216666666,0.99987832
14/4/2023,185.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5214999608333334,0.5016228100825
17/4/2023,187.0399933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7055603763333332,0.7989184525
18/4/2023,184.3099976,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1765068232426365,0.9999845
19/4/2023,180.5899963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.101397305007619,0.2571051088888889
20/4/2023,162.9900055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0428122601298347,0.4398213687909091
21/4/2023,165.0800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2698969329702259,0.4979868937751495
24/4/2023,162.5500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1707880666666666,0.8412129500000001
25/4/2023,160.6699982,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4141997832020771,0.960037025
26/4/2023,153.75,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.16771592,0.92967348
27/4/2023,160.1900024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0778871937419727,0.918184485
28/4/2023,164.3099976,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.22727326389375,0.485575121
1/5/2023,161.8300018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4399805600000001,0.92946075
2/5/2023,160.3099976,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5552764791666667,
3/5/2023,160.6100006,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.2216429659754555,0.7411818318606832
4/5/2023,161.1999969,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.2869490628269143,0.988746028
5/5/2023,170.0599976,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5556061187566667,0.99999887
8/5/2023,171.7899933,Buy,Buy,Hold,Hold,Hold,Hold,Buy,Buy,Buy,Hold,0.99960049375,0.6651248837666667
9/5/2023,169.1499939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.7039288366666666,0.993466612
10/5/2023,168.5399933,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.581887180324162,0.9561383525
11/5/2023,172.0800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9827017590909092,0.98091499
12/5/2023,167.9799957,Buy,Hold,Buy,Hold,Buy,Hold,Buy,Hold,Hold,Hold,0.4284277415318182,0.9989297
15/5/2023,166.3500061,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.7927187892453845,0.9944103266666668
16/5/2023,166.5200043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5744684375241387,0.97191958125
17/5/2023,173.8600006,Buy,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.756113692521386,-0.24716318368665
18/5/2023,176.8899994,Hold,Hold,Buy,Hold,Buy,Buy,Buy,Hold,Hold,Buy,0.196053241032,0.40035739625
19/5/2023,180.1399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5848579428571429,0.20750954
22/5/2023,188.8699951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4094632461960335,0.946697475
23/5/2023,185.7700043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3625638454141666,0.9900953877777778
24/5/2023,182.8999939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1863898991069454,0.999627125
25/5/2023,184.4700012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4284724456748667,0.750267895
26/5/2023,193.1699982,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.69227137,0.7506146677777777
30/5/2023,201.1600037,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4653791133881886,0.99738975
31/5/2023,203.9299927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2889250157602342,0.9966068
1/6/2023,207.5200043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6427851970800614,0.822442898
2/6/2023,213.9700012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2474844589366,0.929239972
5/6/2023,217.6100006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4378712523045689,0.9998438
6/6/2023,221.3099976,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3829668328298461,0.3161453
7/6/2023,224.5700073,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4358150688741333,0.8332392780333334
8/6/2023,234.8600006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.841549531794545,0.82503294195
9/6/2023,244.3999939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.376993962715476,0.6856022497607143
12/6/2023,249.8300018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2343666301803645,0.998861195
13/6/2023,258.7099915,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4491243753691394,0.999121355
14/6/2023,256.7900085,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2915595111745767,
15/6/2023,255.8999939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3897725060404939,0.6226201502500001
16/6/2023,260.5400085,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.537748288007,0.8726464942857143
20/6/2023,274.4500122,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4242063942643077,0.6980859966666667
21/6/2023,259.4599915,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.467165094375,0.9645314268181818
22/6/2023,264.6099854,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.3177689833333333,0.8287038172727272
23/6/2023,256.6000061,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.71651121,0.8335574448333333
26/6/2023,241.0500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.21746958286438,0.9905382
27/6/2023,250.2100067,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.1253236498066733,0.7280044306470588
28/6/2023,256.2399902,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.3505592998164891,0.97222882
29/6/2023,257.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5987171368367273,0.9990549466666666
30/6/2023,261.769989,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5359713109174215,0.8473997183333334
3/7/2023,279.8200073,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1658392644347208,0.6787586834429084
5/7/2023,282.480011,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3528472545669892,0.6957220665333333
6/7/2023,276.5400085,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6383995388888889,0.3332873840863333
7/7/2023,274.4299927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5008296070093733,
10/7/2023,269.6099854,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4316121417231423,0.9991144
11/7/2023,269.7900085,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2778392699999999,0.99947417
12/7/2023,271.9899902,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6432114961544705,0.816104285
13/7/2023,277.8999939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7249652249999999,0.99996066
14/7/2023,281.3800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0844771658784766,0.9030002
17/7/2023,290.3800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4944938586774736,0.7102022980727273
18/7/2023,293.3399963,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.4977153011683925,0.5183134488483314
19/7/2023,291.2600098,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.510654221283528,0.6875947605929886
20/7/2023,262.8999939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5247822309353614,0.7106594044165322
21/7/2023,260.019989,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,0.1078999207142857,0.63648944746875
24/7/2023,269.0599976,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3315923228235294,0.99976923
25/7/2023,265.2799988,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6554446709073922,0.59845374
26/7/2023,264.3500061,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5230947858451729,0.6808632833333333
27/7/2023,255.7100067,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.3782126273076923,0.798372279275
28/7/2023,266.4400024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.279915323943831,0.9881217
31/7/2023,267.4299927,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8364868478571429,0.74154973427975
1/8/2023,261.0700073,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.360631542086732,0.496554796371
2/8/2023,254.1100006,Hold,Hold,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.310948332081322,0.7095534516666667
3/8/2023,259.3200073,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4601423978487928,0.945078565
4/8/2023,253.8600006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8019534,0.9996050966666666
7/8/2023,251.4499969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3026604587368421,0.9995878333333332
8/8/2023,249.6999969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2285776332027833,0.02663892
9/8/2023,242.1900024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.885141805,0.336554565
10/8/2023,245.3399963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0821175148133,
11/8/2023,242.6499939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2856831077179286,0.9981583483333334
14/8/2023,239.7599945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.130251493,0.95607122
15/8/2023,232.9600067,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3830974916300875,0.9994209366666666
16/8/2023,225.6000061,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5147575232694417,0.5451817997965512
17/8/2023,219.2200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3446855555734839,0.9966932283333332
18/8/2023,215.4900055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2498872563666666,0.8544879904142857
21/8/2023,231.2799988,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.383288794231662,0.497102948082
22/8/2023,233.1900024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.49987804855222,0.348061715
23/8/2023,236.8600006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5443049362421726,0.6643573666666667
24/8/2023,230.0399933,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Buy,0.3822925092971428,0.69998017125
25/8/2023,238.5899963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7217663918210385,0.4988362075
28/8/2023,238.8200073,Hold,Buy,Hold,Hold,Hold,Buy,Buy,Buy,Hold,Buy,0.4464327274747048,0.999679026
29/8/2023,257.1799927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1014638714082479,0.999413544
30/8/2023,256.8999939,Buy,Hold,Buy,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.4131478014853846,0.9936163466666666
31/8/2023,258.0799866,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4292617145454546,0.96533674
1/9/2023,245.0099945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0107669926172129,0.8424824810526316
5/9/2023,256.4899902,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.74419590775764,0.7206776604927108
6/9/2023,251.9199982,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.690257326408838,0.612942221425
7/9/2023,251.4900055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5394793704266224,0.9032359084
8/9/2023,248.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4412104145902114,-0.0020593823999999
11/9/2023,273.5799866,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4302528864756746,0.8824241736111111
12/9/2023,267.480011,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.96119206,0.8625408868421053
13/9/2023,271.2999878,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6629883376528571,0.7463792497499999
14/9/2023,276.0400085,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4451427230866667,0.7763570544444445
15/9/2023,274.3900146,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1863444597947272,0.9960293125
18/9/2023,265.2799988,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3024721474692857,0.8357567726819657
19/9/2023,266.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7845305550833334,0.99801177
20/9/2023,262.5899963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8316552377777778,0.4951409224999999
21/9/2023,255.6999969,Hold,Sell,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Sell,0.4560027370932727,0.6975034016666667
22/9/2023,244.8800049,Sell,Hold,Sell,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.53671470862,0.997066602
25/9/2023,246.9900055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5063680031397273,0.9973436666666666
26/9/2023,244.1199951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1039060419356775,0.99995744
27/9/2023,240.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4171685193727273,0.8558700480000001
28/9/2023,246.3800049,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2729065792857142,0.4998925025
29/9/2023,250.2200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0633524856249999,0.99583614
2/10/2023,251.6000061,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0922810536363636,0.696313395
3/10/2023,246.5299988,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Buy,0.1829446940909091,
4/10/2023,261.1600037,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4887837591465604,0.99931195
5/10/2023,260.0499878,Buy,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,0.8507321742857143,0.4850067325
6/10/2023,260.5299988,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1482755298162307,0.0021813312666666
9/10/2023,259.6700134,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6261815722222221,0.91149677
10/10/2023,263.6199951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5676001555343495,0.5430683605000001
11/10/2023,262.9899902,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.208510073874,0.9857560275
12/10/2023,258.8699951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.64323964,0.7021592053333333
13/10/2023,251.1199951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.599652228263875,0.981653582
16/10/2023,253.9199982,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,0.1412107052416666,0.8792080142857143
17/10/2023,254.8500061,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7037081611923399,0.4992906425
18/10/2023,242.6799927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2970968640370368,0.2554439391666667
19/10/2023,220.1100006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.6564140833341452,0.644948
20/10/2023,211.9900055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4742958607692307,0.89332442125
23/10/2023,212.0800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3628630489461538,0.813055675
24/10/2023,216.5200043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2035036546666666,0.7440958280704001
25/10/2023,212.4199982,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5908731766666667,0.74823289685
26/10/2023,205.7599945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6900653392404545,0.6661394906133333
27/10/2023,207.3000031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1336241900254026,0.6749517942857143
30/10/2023,197.3600006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1131448730877182,0.07819173
31/10/2023,200.8399963,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.0860683033333333,0.8343525682499999
1/11/2023,205.6600037,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.052075548676923,0.29181072
2/11/2023,218.5099945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7361998444500001,0.002238204
3/11/2023,219.9600067,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,0.6413024122777777,0.9961182125
6/11/2023,219.2700043,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3926764789862769,0.99371827
7/11/2023,222.1799927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5373554366375,0.6631341563621866
8/11/2023,222.1100006,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3189971365644232,0.9999655
9/11/2023,209.9799957,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.3830112561582139,0.9995265
10/11/2023,214.6499939,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.092649385382,0.86540812
13/11/2023,223.7100067,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4541490399999999,0.99997972
14/11/2023,237.4100037,Buy,Buy,Buy,Hold,Buy,Buy,Buy,Hold,Hold,Buy,0.5861846988,0.975734973125
15/11/2023,242.8399963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7705299299999999,0.9982768
16/11/2023,233.5899963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7471096406352976,
17/11/2023,234.3000031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0637565842857142,0.888602
20/11/2023,235.6000061,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.88305823003737,0.9999938
21/11/2023,241.1999969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6392220832176,0.99937933
22/11/2023,234.2100067,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.441591746,0.52514553
24/11/2023,235.4499969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.27171246375,0.5046934475
27/11/2023,236.0800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1809434182461538,0.9988761
28/11/2023,246.7200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6025843516666667,0.929316775
29/11/2023,244.1399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6360950683333334,0.9955692516666668
30/11/2023,240.0800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4791246625195384,0.995776165
1/12/2023,238.8300018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0857632657142857,0.9967871975
4/12/2023,235.5800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.634170821093387,0.9910495
5/12/2023,238.7200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.4508339781131499,0.9993074075
6/12/2023,239.3699951,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.7041009262238083,-0.1523029433333333
7/12/2023,242.6399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6427066842374,0.9961944666666668
8/12/2023,243.8399963,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1771253333333333,0.59877123
11/12/2023,239.7400055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6210911722324,0.71840289875
12/12/2023,237.0099945,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.6495900754545455,0.28495026
13/12/2023,239.2899933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3430085703392307,0.9999243666666668
14/12/2023,251.0500031,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,-0.23414744913905,0.49757867612
15/12/2023,253.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8191848996691057,0.8101831580000001
18/12/2023,252.0800018,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.845437653365705,0.99857677
19/12/2023,257.2200012,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4670541092750623,0.6108583860047
20/12/2023,247.1399994,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7093200301052631,0.999928
21/12/2023,254.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2121866044695077,0.999957775
22/12/2023,252.5399933,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5862147380991798,0.9468105166666666
26/12/2023,256.6099854,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7873659845454545,0.86867225
27/12/2023,261.4400024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3941181792857143,0.9898852
28/12/2023,253.1799927,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5412393909422556,0.8687939590999999
29/12/2023,248.4799957,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4871494982256615,0.7972807827142858
2/1/2024,248.4199982,Hold,Sell,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Sell,0.1078266097849062,0.9978766
3/1/2024,238.4499969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5559210787541894,0.8327204058495
4/1/2024,237.9299927,Sell,Hold,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.3507516723333333,0.0061295
5/1/2024,237.4900055,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2131112542416666,0.866773775
8/1/2024,240.4499969,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7547927166666667,0.9984302
9/1/2024,234.9600067,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6677635966580412,0.7492902515925
10/1/2024,233.9400024,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6719690512490899,0.99984277
