Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 3: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 4: Crossover (Price & EMA 20) + MACD Crossover,Combi 5: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 6: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 7: Crossover (Price & EMA 20) + SMA Crossover (8 & 12),Combi 8: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 9. Overbought/ Overbought,Combi 10. MACD Crossover + SMA Crossover (12 & 20),News Sentiment Score,Social Sentiment Score
28/6/2022,364.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999983085,0.7921725868571429
29/6/2022,364.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0115802333333333,0.8441878638888889
30/6/2022,361.56,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,-0.7784497241733334,0.8676003542857144
1/7/2022,365.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.7405878935625,0.72314787
5/7/2022,366.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0553533678593396,0.28142022
6/7/2022,367.32,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.70626935,0.001152445
7/7/2022,372.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.104124484136575,0.9842003342857144
8/7/2022,372.51,Hold,Hold,Hold,Hold,Sell,Hold,Buy,Buy,Sell,Hold,0.26682065,0.999948875
11/7/2022,368.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1647280533333333,0.8913464593333332
12/7/2022,365.0,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,Hold,0.7921043283984,0.8667241965400001
13/7/2022,363.08,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9999968,0.8661086698263715
14/7/2022,362.2,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,-0.1685401996856666,0.6058549765495652
15/7/2022,369.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.499430425660011,0.77663459952625
18/7/2022,366.07,Hold,Buy,Buy,Hold,Hold,Buy,Buy,Hold,Hold,Hold,-0.0003840199999999,0.1670575987160566
19/7/2022,375.96,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.701372675,0.7796559063846153
20/7/2022,378.36,Hold,Hold,Buy,Hold,Sell,Buy,Hold,Hold,Hold,Hold,0.9623414333333334,0.6937178395052632
21/7/2022,382.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1253358474999999,0.7012560962238893
22/7/2022,378.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9880794075,0.6714652603703584
25/7/2022,379.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4229964108237827,0.777738743
26/7/2022,374.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,8.524999999981464e-06,0.6693338783333332
27/7/2022,384.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9965042466666668,0.7082194554428571
28/7/2022,389.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,4.115499999995942e-05,0.4968648685714285
29/7/2022,394.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5025304575,0.6589599272727272
1/8/2022,393.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.3777591819999999,0.985672467
2/8/2022,391.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9827259333333332,0.7230649757142856
3/8/2022,397.22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.25214061183191,0.9845764571428572
4/8/2022,396.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.987111285,0.7195892014666667
5/8/2022,396.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.6645822751650923
8/8/2022,395.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.253359553752,0.9205716590259376
9/8/2022,394.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0001930360379999,0.6920148853
10/8/2022,402.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.391818049,0.3319550385503312
11/8/2022,402.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.7105066250000001,0.8732199377585882
12/8/2022,409.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.0496350148646666,0.7519478957238667
15/8/2022,411.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5960389283549999,0.7699791925
16/8/2022,411.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.0032949333742178,0.8688221843357941
17/8/2022,408.91,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.7478928075864926,0.44162079731375
18/8/2022,410.1,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.69918914,0.85361415
19/8/2022,404.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.00139825,0.8164141794117646
22/8/2022,396.16,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,-0.3330070533333333,0.8597287832619047
23/8/2022,395.21,Hold,Sell,Sell,Hold,Hold,Sell,Sell,Sell,Hold,Hold,0.632142865,0.91980159
24/8/2022,396.47,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4991094945916,0.1698223449999999
25/8/2022,402.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9975367,0.6845741658333333
26/8/2022,388.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3294729966666667,0.8789003875
29/8/2022,385.89,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,,0.9216427275
30/8/2022,381.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.25278349,0.5572204975454546
31/8/2022,378.75,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.1440626432960275,0.5830293205727273
1/9/2022,379.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.0007724326153857,0.5772401802593
2/9/2022,375.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,-0.99038771,0.8071397652000001
6/9/2022,374.51,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.6321532480000001,0.4816001164375
7/9/2022,381.24,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.6641953916195726,0.5333399396763153
8/9/2022,383.73,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.3324422616666667,0.7480264739
9/9/2022,389.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3809979685,0.805667196825
12/9/2022,393.88,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.7499554013358,0.946080236923077
13/9/2022,376.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.315765975,0.4359326519667857
14/9/2022,378.19,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,-0.20023004125,0.5543561137222223
15/9/2022,373.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.21585423,0.3649457284007134
16/9/2022,371.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1488022785299999,0.6494822135294117
19/9/2022,373.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.23371627328125,0.6288735174538461
20/9/2022,369.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3601372866666666,0.5594560017272727
21/9/2022,363.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7227604133333333,0.7158799763636363
22/9/2022,360.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.749981735448387,0.8661450917647059
23/9/2022,354.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1658246347,0.7615931938823529
26/9/2022,350.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5431185645233915,0.7073224244444445
27/9/2022,349.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.20081953167275,0.7262687785454546
28/9/2022,356.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6321698273217,0.3794894133580953
29/9/2022,349.13,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,-0.3408454666666666,0.506963139
30/9/2022,343.74,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.9998997825,0.4241411003444448
3/10/2022,352.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2727859093740428,0.6576390587685556
4/10/2022,363.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2586559180805484,0.6591974788375999
5/10/2022,362.9,Buy,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.24845068952761,0.6550963376524394
6/10/2022,359.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4999990497246,0.806560815375
7/10/2022,349.13,Sell,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99876285,0.8888046152966667
10/10/2022,346.47,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.9282183,0.616851082465
11/10/2022,344.27,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.56113595,0.7658942192738094
12/10/2022,343.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7950001685714286,0.7496132409999999
13/10/2022,352.19,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Buy,0.2949306863066667,0.680525072
14/10/2022,344.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0484133043724393,0.6097099210843624
17/10/2022,353.01,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,-0.0154396557027558,0.8355931440000001
18/10/2022,357.16,Hold,Buy,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.9799861525,0.6501104495071429
19/10/2022,354.63,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,0.43011874506596,0.51057525
20/10/2022,351.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.5929662906666667,0.7371871857142857
21/10/2022,360.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.4534393790848099,0.66633647
24/10/2022,364.61,Hold,Buy,Buy,Hold,Hold,Buy,Buy,Buy,Hold,Hold,-0.3335134,0.71649285375
25/10/2022,370.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0006166888,0.99938246
26/10/2022,367.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-1.2324999999979712e-05,0.629401565
27/10/2022,365.68,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.0001836,0.5058427328
28/10/2022,374.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.316456615,0.7732986377777777
31/10/2022,371.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7861313775,0.9376892333333332
1/11/2022,370.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.75001209969,0.9336170675
2/11/2022,360.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.196507985964,0.9277526766666668
3/11/2022,357.05,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.197388912,0.6262429196875
4/11/2022,362.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99999946,0.6198424065534778
7/11/2022,365.65,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,-0.07405480875,0.7034927628571428
8/11/2022,367.62,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999999285,0.8914945622222221
9/11/2022,360.05,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.3306973561366667,0.5877004880000001
10/11/2022,379.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5974654899999999,0.730214383130098
11/11/2022,383.51,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,-0.32593141526844,0.9908659255555556
14/11/2022,380.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9972444625,0.9027539184909092
15/11/2022,383.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.333377424824,0.876984899090909
16/11/2022,380.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.49640410305,0.8922676877777778
17/11/2022,379.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.482876046,0.7675902278235294
18/11/2022,381.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.98485175,0.9315269623076924
21/11/2022,379.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1969758302328869,0.8099562642241726
22/11/2022,384.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.589034095,0.28421215825
23/11/2022,387.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.7220327566666667,0.7249354903333334
25/11/2022,387.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9733281,0.8345413779714285
28/11/2022,381.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.20081461544925,0.9986780783333332
29/11/2022,380.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0002186427689999,0.8974404816666667
30/11/2022,392.33,Sell,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.749980721654,0.9152247891141668
1/12/2022,392.05,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3181262888928947,0.7924957956835714
2/12/2022,391.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.990756135,0.5512622330586125
5/12/2022,384.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1046791788319999,0.68215232
6/12/2022,379.01,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,-0.55587726,0.5756022346111112
7/12/2022,378.36,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,-0.3369382542980344,0.8485067114285715
8/12/2022,381.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3292406524925,0.7978111636785714
9/12/2022,378.48,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.4998423637087593,0.853711126761111
12/12/2022,383.93,Hold,Buy,Hold,Hold,Buy,Sell,Hold,Hold,Hold,Hold,0.6688210498,0.9997686166666668
13/12/2022,386.84,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8268607744193166,0.7353945768181819
14/12/2022,384.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.964643275,0.630404331111111
15/12/2022,374.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8086931393333333,0.7123154144545455
16/12/2022,370.54,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Hold,0.2710924666666666,0.6303321521818183
19/12/2022,367.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.459380968,0.947893531
20/12/2022,367.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.6517763334333333,0.4731101002857142
21/12/2022,373.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-3.845000000002319e-06,0.969170801
22/12/2022,368.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.8236782,0.9535850971428572
23/12/2022,370.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.244885805,0.8843952006470588
27/12/2022,368.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.33258949125,0.7311909826666666
28/12/2022,364.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.39982040922488,0.99151221
29/12/2022,370.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3340977133333333,0.7675649003286877
30/12/2022,369.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.4236859871428571,0.8936693011111111
3/1/2023,368.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.66373354,0.7930704044000001
4/1/2023,371.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.235034675008,0.6819512604311666
5/1/2023,366.78,Buy,Buy,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.9966898433333332,0.8318802448333332
6/1/2023,375.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.244639475694,0.4918171833333333
9/1/2023,374.97,Buy,Buy,Buy,Buy,Hold,Buy,Buy,Buy,Hold,Buy,0.1196202541648224,0.7952712078571428
10/1/2023,377.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.180930028293,0.9932230485714284
11/1/2023,382.38,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.9999661,0.965448482222222
12/1/2023,383.77,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.4715665547547999,0.77504608
13/1/2023,385.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.582295483375,0.50019684342925
17/1/2023,384.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.5968730186666666,0.98652094
18/1/2023,378.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.4682463249999999,0.9973088366666666
19/1/2023,375.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6660339489988195,0.9824408144444444
20/1/2023,382.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.747461845087675,0.40103072
23/1/2023,387.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0016554804685192,0.752797087754
24/1/2023,386.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1628451234616666,0.4802993725
25/1/2023,387.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.19453808051164,0.34667061176196
26/1/2023,391.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.5425334798476602,0.9985422166666668
27/1/2023,392.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.44951670372685,0.9989740185714284
30/1/2023,387.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.233320737,0.8111760854545454
31/1/2023,392.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7281234437505715,0.3342300857142857
1/2/2023,397.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4880873615061666,0.813590193076923
2/2/2023,402.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2513284425830568,0.9533892525
3/2/2023,398.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.27025266386,0.76537469231875
6/2/2023,396.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1518040019935512,0.999485375
7/2/2023,401.4,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.7647134000000001,0.952292144
8/2/2023,397.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.17653937075,0.9569780766666668
9/2/2023,393.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99326634,0.74778638852906
10/2/2023,394.48,Sell,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.43519954,0.8667049504162501
13/2/2023,399.12,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4999515333611166,0.58390382
14/2/2023,398.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.797464258090996,0.77740482348306
15/2/2023,400.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5714543963453335,0.6895167998
16/2/2023,394.72,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.5858301781010666,0.55672016625
17/2/2023,393.73,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.36185970124,0.61028289425
21/2/2023,385.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0006200570366666,0.6566932946196666
22/2/2023,385.3,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.69172495706,0.7514760548
23/2/2023,387.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4552458039383611,0.9957932425
24/2/2023,383.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.849094956875,0.87738435125
27/2/2023,384.52,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.2138063355987827,0.606307724
28/2/2023,383.1,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.3696779832254,0.8157489716666667
1/3/2023,381.63,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.125307851807625,0.99541128125
2/3/2023,384.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4213784473166666,-0.0066879933999999
3/3/2023,390.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0024419531854285,0.7438701842857143
6/3/2023,391.03,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.2732143182125875,0.98266592
7/3/2023,385.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0278447807432846,0.949049342
8/3/2023,385.67,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.249304189235,0.6666495933333333
9/3/2023,378.55,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.911116912,0.8248072
10/3/2023,373.09,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.2179468841857143,0.8043147307142856
13/3/2023,372.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.331047828,0.9129004583333332
14/3/2023,378.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2761007519174999,0.5239815999999999
15/3/2023,376.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.520722578,0.943327093
16/3/2023,382.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4851779247245,0.8211309822684444
17/3/2023,378.47,Buy,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99051684,0.92362514
20/3/2023,382.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0748038404092,0.99839836
21/3/2023,387.13,Buy,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.2366759986,0.9995754033333334
22/3/2023,380.53,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,0.5823941918047336,0.8530491754540445
23/3/2023,381.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6042205364,0.8174898836435635
24/3/2023,384.06,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.5680790217333334,0.741003908
27/3/2023,384.78,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Buy,Hold,Hold,0.00099087111505,0.6668193894755999
28/3/2023,383.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.14162901,0.3333407233333333
29/3/2023,389.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.431707130854347,0.5163782466666667
30/3/2023,391.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7906221835837384,0.6141857882113929
31/3/2023,397.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.098492521354,0.2616927895846154
3/4/2023,398.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.2288632032499999,0.996943632
4/4/2023,396.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.213311390205815,0.2229905428571428
5/4/2023,395.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1436803893218181,0.9960614233333334
6/4/2023,397.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.24984916,0.8905735229999999
10/4/2023,397.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.0217550759181373,0.79518208
11/4/2023,397.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2631654151096599,0.7452761390000001
12/4/2023,396.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.6566355911038867,0.13322517
13/4/2023,401.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.1581252840079285,0.4076989171428571
14/4/2023,400.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.0230101309986999,0.6043471100093525
17/4/2023,401.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.4355785912222222,0.9670185028571427
18/4/2023,401.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.6844433249166667,0.8875645644444444
