Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 3: Crossover (Price & EMA 20) + MACD Crossover,Combi 4: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 5: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 6: Crossover (Price & EMA 50) + MACD Crossover,Combi 7: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 8: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 9: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 10: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),News Sentiment Score,Social Sentiment Score
30/6/2022,160.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999787715,0.7066953442857143
1/7/2022,159.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1190698309111111,0.4324935475
5/7/2022,167.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3327577971428571,0.4850123933333334
6/7/2022,168.84,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,-0.0006759981966666,0.69065710329
7/7/2022,171.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,-0.3292904666666666,0.686649178328
8/7/2022,169.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9998533,0.844700856625
11/7/2022,161.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9968529075,0.915830778846154
12/7/2022,162.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.793288212,0.9867848628571428
13/7/2022,162.6,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.24986462,0.9964394933333334
14/7/2022,157.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.993158,0.99599363
15/7/2022,163.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.59122291,0.7610341116666667
18/7/2022,166.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.86315448,0.629515684
19/7/2022,174.82,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Buy,Hold,0.6311736085714286,0.9888540666666664
20/7/2022,182.09,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,-0.0490013533333333,0.7156632857142856
21/7/2022,182.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.38290233375,0.9922164022222222
22/7/2022,168.35,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Hold,Hold,-0.1288879633333333,0.7147006300000001
25/7/2022,165.74,Sell,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Hold,0.138325329,0.52176645
26/7/2022,158.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.41265129,0.6971748292707727
27/7/2022,168.65,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,-0.7218384034909091,0.3369582303919047
28/7/2022,159.84,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0941241636454152,0.9927990514285714
29/7/2022,158.23,Sell,Hold,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Sell,-0.2853234719999999,0.5478908877777777
1/8/2022,159.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.19490362,0.4887700305555555
2/8/2022,159.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9970541,0.5520887402727273
3/8/2022,167.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0776298275,0.97970093375
4/8/2022,169.64,Buy,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Hold,0.731926945,0.999622804
5/8/2022,166.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6010458508000001,0.784950915
8/8/2022,169.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4646821399999999,0.99597382
9/8/2022,167.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.43061593,0.99998742
10/8/2022,177.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.418856139,0.8877019253676083
11/8/2022,176.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.850951985,0.5596348185428571
12/8/2022,179.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.666666335,0.76753556125
15/8/2022,179.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3049943298333333,0.7865600633785
16/8/2022,178.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8031477133333333,0.8333272502166666
17/8/2022,173.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9972083716666664,0.98437986
18/8/2022,173.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.989250988,0.991230736
19/8/2022,167.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4097782933333333,0.9951232233333334
22/8/2022,162.16,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,0.52047236,0.7903020378583333
23/8/2022,160.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0855114998217499,0.9366501325
24/8/2022,162.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4426269933333333,0.93762022
25/8/2022,167.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.21372326925,0.9798033725
26/8/2022,160.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999997345,0.9997823042857144
29/8/2022,158.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.450770024,0.81416598
30/8/2022,156.3,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.3317506666666667,0.9995819622222224
31/8/2022,162.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.922738092,0.9842160527272727
1/9/2022,164.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6103533833333333,0.96335255
2/9/2022,159.45,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.27203318543675,0.95824762875
6/9/2022,157.67,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.9938553344444444,0.972039812
7/9/2022,159.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9371741233333334,0.9810460311111112
8/9/2022,161.18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.996386575,0.7776052225
9/9/2022,168.23,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99717915,0.8713745093027951
12/9/2022,168.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.23612439675,0.9998548175
13/9/2022,152.29,Sell,Buy,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3256089866666666,0.9883929511111113
14/9/2022,150.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,-0.049632475,0.9979029225
15/9/2022,148.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4023848447840999,0.882023645
16/9/2022,145.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.999488775,0.9401392
19/9/2022,147.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8459007637142858,0.75323186875
20/9/2022,145.29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0940834631441111,0.7153059133333333
21/9/2022,141.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0081940993749999,0.3331121333333333
22/9/2022,142.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6084975232857143,0.80260116423
23/9/2022,139.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.172466518,0.4696322525
26/9/2022,135.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9298531466666669,0.947073111111111
27/9/2022,133.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.805211705,0.998589925
28/9/2022,140.84,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6458777814285714,0.9999866433333334
29/9/2022,135.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.980164965,0.7530466636666667
30/9/2022,134.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.4303195177777777,0.5154247000000001
3/10/2022,137.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1783470073166666,0.99625468125
4/10/2022,139.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5178643903681818,0.992739605
5/10/2022,138.22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7102750633333333,0.9393140685714286
6/10/2022,138.31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.500349025,0.9999709
7/10/2022,132.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1348835,0.8673635925000001
10/10/2022,133.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1216935678571428,0.9966672761538462
11/10/2022,127.84,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.06574808297,0.9271319428571428
12/10/2022,126.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7970854498156363,0.57343258
13/10/2022,129.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5934195888947,0.7529995994911122
14/10/2022,126.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.58499108491675,0.9152482385714286
17/10/2022,133.31,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1219013376925,0.9995252122222222
18/10/2022,132.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.4546873157142857,0.3984601510508505
19/10/2022,132.5,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.9821157,0.2226381426355555
20/10/2022,130.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.97213513,0.599919592
21/10/2022,129.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1194350585714285,0.8545864511614286
24/10/2022,129.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2499566262491999,0.996011284
25/10/2022,136.76,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.0725755528,0.6675105157142857
26/10/2022,129.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2654294875071849,0.2174448537350304
27/10/2022,97.41,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,-0.2281540644581178,0.496340370718269
28/10/2022,98.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.44444680383,0.3891755628565761
31/10/2022,92.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3373056753600833,0.7129929644859445
1/11/2022,94.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0722648033333333,0.7706785085714286
2/11/2022,90.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4398757421111111,0.5707016933384615
3/11/2022,88.42,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4413393033333333,0.9990607325
4/11/2022,90.29,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6592145748919334,0.9355778213333332
7/11/2022,96.19,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2781276301183577,0.5585845227728712
8/11/2022,95.94,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6275614173983334,0.7455022945454545
9/11/2022,100.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.105938655,0.8447380015384615
10/11/2022,111.26,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.647464786923077,0.7302221485714285
11/11/2022,112.4,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Buy,0.6887395327995715,0.9433766516666666
14/11/2022,113.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7296698286000001,0.3130181535714285
15/11/2022,116.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7904565942857144,0.736461346
16/11/2022,112.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.94367232,0.822546752
17/11/2022,110.84,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7980973205886,0.9972048125
18/11/2022,111.44,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8542990639999999,0.47599901725
21/11/2022,109.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.946536875,0.646973718
22/11/2022,110.83,Hold,Sell,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.9172610333333332,0.998408685
23/11/2022,111.63,Hold,Sell,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,0.24786214298,0.4167433784615384
25/11/2022,110.8,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4999894692304999,0.9993803942857143
28/11/2022,108.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1271553697373775,0.9552131983333334
29/11/2022,108.86,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.99993339,0.6662688016666667
30/11/2022,117.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.93977482,0.721865290752085
1/12/2022,119.78,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Buy,Hold,0.873043938875,0.6608329725526138
2/12/2022,122.82,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,0.2918943966666666,0.9999306333333332
5/12/2022,121.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.5564370977777778,0.98284100625
6/12/2022,113.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.511899788,-0.172213556
7/12/2022,113.31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.707024742,0.9805883572727272
8/12/2022,114.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9988773,0.783637049
9/12/2022,115.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.35485571,0.973709
12/12/2022,114.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.86549595,0.999978272
13/12/2022,119.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold,0.3166567333333333,0.88580472692
14/12/2022,120.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.7082109983333332,0.6422905166666667
15/12/2022,115.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Buy,Hold,1.5820056e-05,0.9959559
16/12/2022,118.78,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Hold,0.4963368652673334,0.8747222775
19/12/2022,113.86,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.5189286030769231,0.9963226771428572
20/12/2022,116.45,Sell,Hold,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Sell,0.3423644766666666,0.9942045685714286
21/12/2022,119.11,Buy,Hold,Buy,Hold,Buy,Hold,Hold,Buy,Buy,Buy,0.6332848185714285,0.2418958715
22/12/2022,116.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99948037,0.7290062337500001
23/12/2022,117.4,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,0.997655337142857,0.50388516
27/12/2022,116.24,Buy,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Hold,0.5988197329486666,0.9990801930769232
28/12/2022,114.99,Sell,Hold,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,0.5398985,0.40243497576
29/12/2022,119.6,Buy,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Sell,0.0001142822899999,0.4539826025
30/12/2022,119.68,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Buy,0.3287414866666666,0.6870028150840526
3/1/2023,124.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8395105428333333,0.3332764165867076
4/1/2023,126.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3048227757142857,0.4999575888892399
5/1/2023,126.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9990278,0.1436639557225
6/1/2023,129.31,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.002293115,0.993283485
9/1/2023,128.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.413629888,0.9997466
10/1/2023,132.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1654067573870125,4.5765244e-08
11/1/2023,132.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.27272765,0.2492422702824999
12/1/2023,135.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-3.50699999999704e-05,
13/1/2023,136.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99989372,0.99746275
17/1/2023,134.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4968285,0.99403673
18/1/2023,132.29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3453342816666667,0.98497282
19/1/2023,135.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.380667399275,0.99597216
20/1/2023,138.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999450815,
23/1/2023,142.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.00459022,
24/1/2023,142.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5227041925,0.8745683728571428
25/1/2023,140.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.364496434,0.5914789266666666
26/1/2023,146.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0305220063790285,0.39843004408
27/1/2023,150.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4313824747227927,0.7314080725
30/1/2023,146.26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5971249642857143,0.9948208
31/1/2023,148.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.11324779,0.5573579375
1/2/2023,152.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0158532551329183,0.1758597891666666
2/2/2023,187.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0342833891315778,0.7883624014705882
3/2/2023,185.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2230659930377379,0.8137807722222222
6/2/2023,185.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.445106097929,0.98996558
7/2/2023,190.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7984567057142857,0.9972736
8/2/2023,182.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6639251004333333,0.5325376489657065
9/2/2023,176.95,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2567234433333333,0.4405455366666666
10/2/2023,173.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4327808399999999,0.9777737666666668
13/2/2023,178.45,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.413716502132634,0.614588258
14/2/2023,178.5,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7426039758075,
15/2/2023,176.19,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4755785449999999,0.74247473
16/2/2023,171.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1201504979549999,
17/2/2023,171.94,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,0.3707058233333333,0.97969645
21/2/2023,171.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.531086772116,
22/2/2023,170.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5592612406249999,0.999582915
23/2/2023,171.1,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9982745466666666,0.91127788
24/2/2023,169.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.12645255,0.66957945
27/2/2023,168.61,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6667253566666667,0.66607109
28/2/2023,173.99,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-3.6451906e-06,0.66839706031561
1/3/2023,172.47,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.1728460628571428,9.434939e-08
2/3/2023,173.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2724119,0.00017946101654
3/3/2023,184.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.4681566399999999,
6/3/2023,183.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1444824129467677,
7/3/2023,183.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5253250282571231,0.9942852
8/3/2023,183.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6658803206476667,
9/3/2023,180.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1227418186629999,0.98739075
10/3/2023,178.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7786844893,0.999826
13/3/2023,179.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8287009618764566,
14/3/2023,192.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4904320475,0.99812746
15/3/2023,196.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5365535329713286,0.9887584
16/3/2023,203.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.95707106,0.72444329162566
17/3/2023,194.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.83236066532755,0.6572018370614633
20/3/2023,196.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3933256590263033,0.7530153875000001
21/3/2023,201.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5563367279433333,0.6656540149986666
22/3/2023,198.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3419878586973375,0.9995676
23/3/2023,203.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7648221328,0.9999561
24/3/2023,204.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6658129809396667,0.99985206
27/3/2023,201.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.875641462375,0.9968094
28/3/2023,199.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.49455336662174,0.1141314195215
29/3/2023,204.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6635794341139262,0.5806759133333333
30/3/2023,206.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4986824624496122,0.8021553320000001
31/3/2023,210.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.502273892,0.9552945
3/4/2023,211.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.32960185,0.9353916625
4/4/2023,213.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.33167605933,0.3606100559
5/4/2023,210.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7539611244315286,0.4990824149533494
6/4/2023,214.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6666975279499999,0.5895214456666668
10/4/2023,213.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1593485437531428,0.9948208
11/4/2023,212.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99692416,
12/4/2023,212.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.59332967795,0.99900424
13/4/2023,219.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.50254442,0.99926537
14/4/2023,220.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.25375417875,0.9998712
17/4/2023,217.67,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7159004949,0.997397735
18/4/2023,216.7,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1892181,0.6656507174
19/4/2023,214.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4888444410874999,0.404805045
20/4/2023,211.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.58658944,-0.841466925
21/4/2023,211.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.4993184275,0.999983585
24/4/2023,211.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.986930594,0.5119942
25/4/2023,206.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.58341553,0.9631604633333332
