Date,Close,Weighted Sentiment Score,Combi 1: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),Combi 1 Days,Combi 2: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 2 Days,Combi 3: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 3 Days,Combi 4: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 4 Days,Combi 5: Crossover (Price & EMA 20) + Crossover (Price & EMA 50),Combi 5 Days,Combi 6: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 6 Days,Combi 7: Crossover (Price & EMA 12) + Crossover (Price & EMA 20),Combi 7 Days,Combi 8: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 8 Days,Combi 9: Crossover (Price & EMA 20) + SMA Crossover (8 & 12),Combi 9 Days,Combi 10: Crossover (Price & EMA 12) +Crossover (Price & EMA 50),Combi 10 Days
5/4/2021,230.3500061,0.6297264310636229,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
6/4/2021,230.5399933,0.7541779051639401,Buy,9.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0
7/4/2021,223.656662,0.7058801176950847,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
8/4/2021,227.9333344,0.7537308691557572,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
9/4/2021,225.6733398,0.7017735029937592,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
12/4/2021,233.9933319,0.7883182129776528,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
13/4/2021,254.1066742,0.7932985905887365,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
14/4/2021,244.0766602,0.8255484014715506,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
15/4/2021,246.2833405,0.8024009891855151,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
16/4/2021,246.593338,0.7848004935537951,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
19/4/2021,238.2100067,0.6596258496006191,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
20/4/2021,239.6633301,0.7190737615456517,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
21/4/2021,248.0399933,0.7062213898435024,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
22/4/2021,239.8966675,0.677415996351656,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
23/4/2021,243.1333313,0.7354720853757707,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
26/4/2021,246.0666656,0.5739904756051036,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
27/4/2021,234.9133301,0.6059896091975117,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
28/4/2021,231.4666595,0.723170112796193,Sell,9.0,Sell,10.0,Sell,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Sell,10.0
29/4/2021,225.6666718,0.755971600537198,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0
30/4/2021,236.4799957,0.6649101114542304,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
3/5/2021,228.3000031,0.7597451934010574,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Buy,10.0
4/5/2021,224.5333405,0.6585279897003289,Sell,9.0,Sell,10.0,Sell,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Sell,10.0
5/5/2021,223.6466675,0.6356939163975466,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
6/5/2021,221.1799927,0.6388747213724163,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
7/5/2021,224.1233368,0.7148737297785749,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
10/5/2021,209.6799927,0.7143520440163249,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
11/5/2021,205.7333374,0.5359368203465209,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
12/5/2021,196.6300049,0.671772874773819,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
13/5/2021,190.5633392,0.7426508902482858,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
14/5/2021,196.5800018,0.8007213848873926,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
17/5/2021,192.2766724,0.8241658635023007,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
18/5/2021,192.6233368,0.7700965255151179,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
19/5/2021,187.8200073,0.7265924495676566,Hold,9.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
20/5/2021,195.593338,0.8084282767678705,Hold,9.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
21/5/2021,193.6266632,0.7779875556520821,Hold,9.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
24/5/2021,202.1466675,0.7284623065207597,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
25/5/2021,201.5633392,0.7873661267995367,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Hold,10.0,Hold,10.0
26/5/2021,206.3766632,0.8821678431574432,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
27/5/2021,210.2833405,0.773454035116926,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
28/5/2021,208.406662,0.6702083439377052,Buy,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0
1/6/2021,207.9666595,0.5309909042874429,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
2/6/2021,201.706665,0.5724532857823628,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
3/6/2021,190.9466705,0.6840592331033022,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Hold,10.0
4/6/2021,199.6833344,0.6814186848639084,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
7/6/2021,201.7100067,0.7377920732167763,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
8/6/2021,201.1966705,0.5866728293069501,Buy,9.0,Buy,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
9/6/2021,199.593338,0.5245154196477608,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
10/6/2021,203.3733368,0.780420390709955,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Hold,10.0
11/6/2021,203.2966614,0.8346627079809885,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Hold,10.0,Hold,10.0
14/6/2021,205.8966675,0.6736204541861397,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
15/6/2021,199.7866669,0.7567353030783838,Buy,9.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Hold,10.0
16/6/2021,201.6233368,0.7998747516998396,Sell,9.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0
17/6/2021,205.5333405,0.8316324234748945,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Hold,10.0
18/6/2021,207.7700043,0.8175977238081417,Hold,9.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Buy,10.0
21/6/2021,206.9433289,0.6495191485223307,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
22/6/2021,207.9033356,0.7991340114367954,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
23/6/2021,218.8566742,0.8301614503370476,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
24/6/2021,226.6066742,0.827571800564433,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
25/6/2021,223.956665,0.7904924609597183,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
28/6/2021,229.5733337,0.6785896249687686,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
29/6/2021,226.9199982,0.7200575023502734,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
30/6/2021,226.5666656,0.7769137592390045,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
1/7/2021,225.9733276,0.5598944790955848,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
2/7/2021,226.3000031,0.5002689272483737,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
6/7/2021,219.8600006,0.631892327010997,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
7/7/2021,214.8833313,0.691329519876341,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Hold,10.0,Sell,10.0
8/7/2021,217.6033325,0.6923902403338037,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Sell,10.0,Sell,10.0
9/7/2021,218.9833374,0.5590308673810567,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Buy,10.0
12/7/2021,228.5666656,0.7303533948802545,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Hold,10.0
13/7/2021,222.8466644,0.778463753730704,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Hold,10.0,Buy,10.0
14/7/2021,217.793335,0.5132436337887796,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
15/7/2021,216.8666687,0.6872195662873137,Sell,9.0,Sell,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Sell,10.0
16/7/2021,214.7400055,0.6714918800721775,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
19/7/2021,215.406662,0.812361829928859,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0
20/7/2021,220.1666718,0.7043621556585599,Sell,9.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
21/7/2021,218.4299927,0.7248010255942257,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Buy,10.0,Buy,10.0
22/7/2021,216.4199982,0.7296377833297198,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Buy,10.0,Sell,10.0
23/7/2021,214.4600067,0.808182079286402,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Hold,10.0
26/7/2021,219.206665,0.6342566906915316,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0
27/7/2021,214.9266663,0.4914394928659397,Buy,9.0,Buy,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Buy,10.0,Buy,10.0
28/7/2021,215.6600037,0.5858753550409637,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Sell,10.0
29/7/2021,225.7833405,0.7999177421302174,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
30/7/2021,229.0666656,0.754895329800386,Buy,9.0,Buy,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Buy,10.0,Buy,10.0
2/8/2021,236.5566711,0.7153882378048073,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
3/8/2021,236.5800018,0.6555174462721188,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
4/8/2021,236.9733276,0.7263359715549492,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
5/8/2021,238.2100067,0.8546185556637934,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
6/8/2021,233.0333405,0.8295738920629727,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
9/8/2021,237.9199982,0.6369191397325352,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
10/8/2021,236.6633301,0.7393408260284533,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
11/8/2021,235.9400024,0.7789409464181658,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
12/8/2021,240.75,0.6205906270575154,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
13/8/2021,239.0566711,0.6616945449506669,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
16/8/2021,228.7233276,0.6379421978028648,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
17/8/2021,221.9033356,0.5544700396575061,Sell,9.0,Sell,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Sell,10.0
18/8/2021,229.6633301,0.6970099260156399,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
19/8/2021,224.4900055,0.7216628504126622,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0
20/8/2021,226.7533264,0.7278313837990434,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
23/8/2021,235.4333344,0.722944169082816,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
24/8/2021,236.1633301,0.8028573152502598,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Buy,10.0,Buy,10.0,Hold,10.0
25/8/2021,237.0666656,0.6320731834605502,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
26/8/2021,233.7200012,0.8863026919735933,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
27/8/2021,237.3066711,0.8303291352326919,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
30/8/2021,243.636673,0.8354443621840464,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
31/8/2021,245.2400055,0.8798718086902948,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
1/9/2021,244.6966705,0.7091487611063909,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
2/9/2021,244.1300049,0.6906454231939065,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
3/9/2021,244.5233307,0.6794791238505058,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
7/9/2021,250.9733276,0.7871729514445086,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
8/9/2021,251.2899933,0.6181225001961621,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
9/9/2021,251.6199951,0.7909612968924757,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
10/9/2021,245.4233398,0.7111155115546632,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
13/9/2021,247.6666718,0.6548908844957578,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
14/9/2021,248.1633301,0.6708824620207068,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
15/9/2021,251.9433289,0.8137802872030268,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
16/9/2021,252.3300018,0.7614533333370901,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
17/9/2021,253.1633301,0.7765625402606714,Hold,9.0,Hold,10.0,Hold,10.0,Sell,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
20/9/2021,243.3899994,0.6511309660927175,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
21/9/2021,246.4600067,0.8208623707698328,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Sell,10.0,Sell,10.0,Sell,10.0,Hold,10.0
22/9/2021,250.6466675,0.7046130373116912,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0,Hold,10.0
23/9/2021,251.2133331,0.7687182320461833,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Buy,10.0,Hold,10.0,Hold,10.0
24/9/2021,258.1300049,0.7236091714334019,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
27/9/2021,263.7866821,0.6872187070279673,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
28/9/2021,259.186676,0.7396965836161513,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
29/9/2021,260.436676,0.8255939237762437,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
30/9/2021,258.4933472,0.7470352621130671,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
1/10/2021,258.4066772,0.6855141108569004,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
4/10/2021,260.5100098,0.6187037827799022,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
5/10/2021,260.1966553,0.7353187574652432,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
6/10/2021,260.9166565,0.5308859024835763,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
7/10/2021,264.5366821,0.7661353496942048,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
8/10/2021,261.8299866,0.6932532650759349,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
11/10/2021,263.980011,0.7186674657141361,Hold,9.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0,Hold,10.0
