Stock,Horizon,BestThreshold,Strategy,ConfidenceThreshold,learning_rate,dropout_rate,lstm_units_1,lstm_units_2,batch_size,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn,Model,n_estimators,max_depth,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,num_leaves,min_samples_split,min_samples_leaf,max_features,criterion,C,penalty,l1_ratio,kernel
NVDA,7,0.0174999999999999,long_short,,,,,,,0.6322067594433399,0.7123553268190873,0.4262948207171315,0.7081977878985035,35,1,34,0,0.3428571428571428,-1.7234136727683234,-0.5882321221267619,SVM,,,,,0.0125879731672836,,,,,,,,100.0,,,poly
NVDA,8,0.0174999999999999,long_short,,,,,,,0.5815109343936382,0.6223039070374103,0.4143426294820717,0.784344422700587,31,0,31,0,0.2258064516129032,-2.124461527141745,-0.6663603400568665,SVM,,,,,0.001,,,,,,,,0.6933628118561364,,,rbf
NVDA,9,0.02,long_short,,,,,,,0.6023856858846919,0.6356146245059289,0.4143426294820717,0.4986263736263736,27,0,27,0,0.3703703703703703,-1.6723794385532114,-0.6363821037131696,SVM,,,,,0.0174516483690068,,,,,,,,0.1847393179578095,,,rbf
NVDA,10,0.0225,long_short,,,,,,,0.5725646123260437,0.6160592885375493,0.450199203187251,0.7779274079774272,25,0,25,0,0.32,-1.760841775644853,-0.6583939415032531,SVM,,,,,,,,,,,,,0.01,,,linear
SPY,2,0.0025,long_short,,,,,,,0.5805168986083499,0.6553404584257578,0.5059760956175299,0.559047619047619,125,7,118,0,0.304,-2.675593830826927,-0.2918714763666227,SVM,,,,,0.0089102875566084,,,,,,,,100.0,,,poly
SPY,3,0.0025,long_short,,,,,,,0.5834990059642147,0.6231276094742466,0.4621513944223107,0.6092086700012824,83,1,82,0,0.3975903614457831,-2.3664357498669664,-0.2608794971289468,SVM,,,,,,,,,,,,,0.3365689091957246,,,linear
SPY,4,0.005,long_short,,,,,,,0.5934393638170974,0.644550287992911,0.5418326693227091,0.6204980842911877,62,0,62,0,0.3548387096774194,-2.4286663040557253,-0.270641304389021,SVM,,,,,,,,,,,,,0.045576716360099,,,linear
SPY,5,0.005,long_short,,,,,,,0.5785288270377733,0.630134225004743,0.4860557768924303,0.6727145403615993,50,0,50,0,0.36,-2.032196488499228,-0.2453700359750299,SVM,,,,,,,,,,,,,0.017514525322521,,,linear
SPY,6,0.005,long_short,,,,,,,0.5854870775347912,0.6322174690030364,0.4741035856573705,0.7320561941251598,41,0,41,0,0.3170731707317073,-2.224069132219505,-0.2468265759436063,SVM,,,,,,,,,,,,,0.01,,,linear
SPY,7,0.0075,long_short,,,,,,,0.547713717693837,0.7844584229504049,0.4382470119521912,0.5651399491094148,35,1,34,0,0.3714285714285714,-2.252859895288379,-0.2177809016019889,SVM,,,,,3.6912480224819535,,,,,,,,3.531450721645706,,,poly
SPY,8,0.0075,long_short,,,,,,,0.5834990059642147,0.6213723186703216,0.4541832669322709,0.7251608751608751,31,0,31,0,0.3225806451612903,-3.058388862674446,-0.2476654094680745,SVM,,,,,,,,,,,,,0.01,,,linear
SPY,9,0.01,long_short,,,,,,,0.5914512922465208,0.6285009182736455,0.4940239043824701,0.7393515575333757,27,0,27,0,0.2592592592592592,-2.0535945747133035,-0.2226319698786127,SVM,,,,,,,,,,,,,0.010409375850045,,,linear
SPY,10,0.01,long_short,,,,,,,0.5924453280318092,0.6367923782416193,0.4701195219123506,0.7232097186700768,25,0,25,0,0.32,-1.85595190640685,-0.2262568093023376,SVM,,,,,0.001,,,,,,,,5.263438636020984,,,rbf
TSLA,2,0.0025,long_short,,,,,,,0.5715705765407555,0.6182670113198001,0.5219123505976095,0.529815638906548,125,96,29,0,0.52,0.7330706284243018,0.3070226057162746,SVM,,,,,,,,,,,,,0.5933872789258281,,,linear
TSLA,3,0.005,long_short,,,,,,,0.5725646123260437,0.6217936301502531,0.5258964143426295,0.5500636132315522,83,69,14,0,0.6144578313253012,1.7169082746545483,1.354636592081249,SVM,,,,,0.001,,,,,,,,1.4508798489727976,,,rbf
TSLA,4,0.005,long_short,,,,,,,0.5964214711729622,0.6455352942804172,0.5617529880478087,0.5804128966484006,62,50,12,0,0.5645161290322581,1.7508077111867228,1.5378164305770752,SVM,,,,,,,,,,,,,0.0124798425489686,,,linear
TSLA,5,0.01,long_short,,,,,,,0.621272365805169,0.6619592498171973,0.5657370517928287,0.6038952745849298,50,41,9,0,0.52,1.6125680568343477,1.2411503349254596,SVM,,,,,0.001,,,,,,,,1.252815435477494,,,rbf
TSLA,6,0.01,long_short,,,,,,,0.617296222664016,0.6781063124236687,0.5657370517928287,0.5862212276214834,41,23,18,0,0.6341463414634146,2.0373874014851183,1.819326096069965,SVM,,,,,0.001,,,,,,,,1.1853406358124856,,,rbf
TSLA,7,0.0125,long_short,,,,,,,0.621272365805169,0.686401185770751,0.5617529880478087,0.5831417624521072,35,24,11,0,0.6,2.3320534551024585,2.8392071677379587,SVM,,,,,0.001,,,,,,,,1.1224924656206217,,,rbf
TSLA,8,0.0174999999999999,long_short,,,,,,,0.6351888667992047,0.6980375881899568,0.5378486055776892,0.5555131143366437,31,22,9,0,0.5806451612903226,2.034014466735852,1.9249651361978888,SVM,,,,,,,,,,,,,0.01,,,linear
TSLA,9,0.0225,long_short,,,,,,,0.6282306163021869,0.6952544141537513,0.5258964143426295,0.5632672634271101,27,19,8,0,0.7777777777777778,3.077772007778014,3.980085827539772,SVM,,,,,,,,,,,,,0.0123500493873738,,,linear
TSLA,10,0.0225,long_short,,,,,,,0.6153081510934394,0.6971181020818757,0.5617529880478087,0.5685930929017459,25,10,15,0,0.6,1.6761891122251789,1.3576739330295895,SVM,,,,,0.001,,,,,,,,1.5097913524096134,,,rbf
